날짜,발전기명,일일발전량(kWh)
2021-12-21,오케이텍 태양광 발전설비,317.935
2021-12-22,오케이텍 태양광 발전설비,336.27
2021-12-23,오케이텍 태양광 발전설비,314.59
2021-12-24,오케이텍 태양광 발전설비,193.575
2021-12-25,오케이텍 태양광 발전설비,390.575
2021-12-26,오케이텍 태양광 발전설비,395.915
2021-12-27,오케이텍 태양광 발전설비,381.325
2021-12-28,오케이텍 태양광 발전설비,328.8
2021-12-29,오케이텍 태양광 발전설비,236.09
2021-12-30,오케이텍 태양광 발전설비,368.39
2021-12-31,오케이텍 태양광 발전설비,387.455
2022-01-01,오케이텍 태양광 발전설비,369.345
2022-01-02,오케이텍 태양광 발전설비,349.62
2022-01-03,오케이텍 태양광 발전설비,354.505
2022-01-04,오케이텍 태양광 발전설비,341.78
2022-01-05,오케이텍 태양광 발전설비,145.135
2022-01-06,오케이텍 태양광 발전설비,370.35
2022-01-07,오케이텍 태양광 발전설비,356.785
2022-01-08,오케이텍 태양광 발전설비,369.085
2022-01-09,오케이텍 태양광 발전설비,275.38
2022-01-10,오케이텍 태양광 발전설비,255.405
2022-01-11,오케이텍 태양광 발전설비,352.37
2022-01-12,오케이텍 태양광 발전설비,402.115
2022-01-13,오케이텍 태양광 발전설비,349.845
2022-01-14,오케이텍 태양광 발전설비,407.78
2022-01-15,오케이텍 태양광 발전설비,333.525
2022-01-16,오케이텍 태양광 발전설비,317.16
2022-01-17,오케이텍 태양광 발전설비,367.74
2022-01-18,오케이텍 태양광 발전설비,410.095
2022-01-19,오케이텍 태양광 발전설비,363.625
2022-01-20,오케이텍 태양광 발전설비,404.955
2022-01-21,오케이텍 태양광 발전설비,392.165
2022-01-22,오케이텍 태양광 발전설비,316.605
2022-01-23,오케이텍 태양광 발전설비,174.435
2022-01-24,오케이텍 태양광 발전설비,61.27
2022-01-25,오케이텍 태양광 발전설비,143.365
2022-01-26,오케이텍 태양광 발전설비,375.53
2022-01-27,오케이텍 태양광 발전설비,395.92
2022-01-28,오케이텍 태양광 발전설비,423.515
2022-01-29,오케이텍 태양광 발전설비,354.98
2022-01-30,오케이텍 태양광 발전설비,383.92
2022-01-31,오케이텍 태양광 발전설비,439.44
2022-02-01,오케이텍 태양광 발전설비,407.68
2022-02-02,오케이텍 태양광 발전설비,273.975
2022-02-03,오케이텍 태양광 발전설비,455.34
2022-02-04,오케이텍 태양광 발전설비,438.185
2022-02-05,오케이텍 태양광 발전설비,466.045
2022-02-06,오케이텍 태양광 발전설비,450.22
2022-02-07,오케이텍 태양광 발전설비,382.74
2022-02-08,오케이텍 태양광 발전설비,432.525
2022-02-09,오케이텍 태양광 발전설비,373.585
2022-02-10,오케이텍 태양광 발전설비,367.455
2022-02-11,오케이텍 태양광 발전설비,438.05
2022-02-12,오케이텍 태양광 발전설비,412.13
2022-02-13,오케이텍 태양광 발전설비,209.475
2022-02-14,오케이텍 태양광 발전설비,232.86
2022-02-15,오케이텍 태양광 발전설비,430.67
2022-02-16,오케이텍 태양광 발전설비,497.56
2022-02-17,오케이텍 태양광 발전설비,507.955
2022-02-18,오케이텍 태양광 발전설비,442.035
2022-02-19,오케이텍 태양광 발전설비,288.25
2022-02-20,오케이텍 태양광 발전설비,541.655
2022-02-21,오케이텍 태양광 발전설비,507.125
2022-02-22,오케이텍 태양광 발전설비,523.665
2022-02-23,오케이텍 태양광 발전설비,437.135
2022-02-24,오케이텍 태양광 발전설비,543.255
2022-02-25,오케이텍 태양광 발전설비,514.255
2022-02-26,오케이텍 태양광 발전설비,474.725
2022-02-27,오케이텍 태양광 발전설비,528.815
2022-02-28,오케이텍 태양광 발전설비,423.145
2022-03-01,오케이텍 태양광 발전설비,262.485
2022-03-02,오케이텍 태양광 발전설비,528.115
2022-03-03,오케이텍 태양광 발전설비,535.75
2022-03-04,오케이텍 태양광 발전설비,384.19
2022-03-05,오케이텍 태양광 발전설비,544.655
2022-03-06,오케이텍 태양광 발전설비,578.54
2022-03-07,오케이텍 태양광 발전설비,356.61
2022-03-08,오케이텍 태양광 발전설비,488.15
2022-03-09,오케이텍 태양광 발전설비,479.61
2022-03-10,오케이텍 태양광 발전설비,421.225
2022-03-11,오케이텍 태양광 발전설비,398.37
2022-03-12,오케이텍 태양광 발전설비,297.68
2022-03-13,오케이텍 태양광 발전설비,97.275
2022-03-14,오케이텍 태양광 발전설비,82.48
2022-03-15,오케이텍 태양광 발전설비,568.98
2022-03-16,오케이텍 태양광 발전설비,559.5
2022-03-17,오케이텍 태양광 발전설비,80.22
2022-03-18,오케이텍 태양광 발전설비,75.48
2022-03-19,오케이텍 태양광 발전설비,235.99
2022-03-20,오케이텍 태양광 발전설비,275.62
2022-03-21,오케이텍 태양광 발전설비,417.735
2022-03-22,오케이텍 태양광 발전설비,510.73
2022-03-23,오케이텍 태양광 발전설비,266.385
2022-03-24,오케이텍 태양광 발전설비,561.975
2022-03-25,오케이텍 태양광 발전설비,447.52
2022-03-26,오케이텍 태양광 발전설비,415.65
2022-03-27,오케이텍 태양광 발전설비,641.64
2022-03-28,오케이텍 태양광 발전설비,496.23
2022-03-29,오케이텍 태양광 발전설비,664.33
2022-03-30,오케이텍 태양광 발전설비,470.815
2022-03-31,오케이텍 태양광 발전설비,63.685
2022-04-01,오케이텍 태양광 발전설비,616.085
2022-04-02,오케이텍 태양광 발전설비,623.88
2022-04-03,오케이텍 태양광 발전설비,611.965
2022-04-04,오케이텍 태양광 발전설비,661.985
2022-04-05,오케이텍 태양광 발전설비,572.595
2022-04-06,오케이텍 태양광 발전설비,618.24
2022-04-07,오케이텍 태양광 발전설비,448.985
2022-04-08,오케이텍 태양광 발전설비,667.36
2022-04-09,오케이텍 태양광 발전설비,622.22
2022-04-10,오케이텍 태양광 발전설비,611.255
2022-04-11,오케이텍 태양광 발전설비,522.135
2022-04-12,오케이텍 태양광 발전설비,648.215
2022-04-13,오케이텍 태양광 발전설비,81.115
2022-04-14,오케이텍 태양광 발전설비,68.335
2022-04-15,오케이텍 태양광 발전설비,490.86
2022-04-16,오케이텍 태양광 발전설비,669.71
2022-04-17,오케이텍 태양광 발전설비,686.705
2022-04-18,오케이텍 태양광 발전설비,518.555
2022-04-19,오케이텍 태양광 발전설비,638.94
2022-04-20,오케이텍 태양광 발전설비,656.46
2022-04-21,오케이텍 태양광 발전설비,163.295
2022-04-22,오케이텍 태양광 발전설비,669.46
2022-04-23,오케이텍 태양광 발전설비,455.02
2022-04-24,오케이텍 태양광 발전설비,667.11
2022-04-25,오케이텍 태양광 발전설비,588.245
2022-04-26,오케이텍 태양광 발전설비,117.04
2022-04-27,오케이텍 태양광 발전설비,637.235
2022-04-28,오케이텍 태양광 발전설비,648.08
2022-04-29,오케이텍 태양광 발전설비,185.1
2022-04-30,오케이텍 태양광 발전설비,321.88
2022-05-01,오케이텍 태양광 발전설비,733.735
2022-05-02,오케이텍 태양광 발전설비,601.37
2022-05-03,오케이텍 태양광 발전설비,741.295
2022-05-04,오케이텍 태양광 발전설비,729.72
2022-05-05,오케이텍 태양광 발전설비,745.24
2022-05-06,오케이텍 태양광 발전설비,723.31
2022-05-07,오케이텍 태양광 발전설비,575.775
2022-05-08,오케이텍 태양광 발전설비,620.95
2022-05-09,오케이텍 태양광 발전설비,605.595
2022-05-10,오케이텍 태양광 발전설비,558.215
2022-05-11,오케이텍 태양광 발전설비,554.46
2022-05-12,오케이텍 태양광 발전설비,323.61
2022-05-13,오케이텍 태양광 발전설비,204.92
2022-05-14,오케이텍 태양광 발전설비,737.705
2022-05-15,오케이텍 태양광 발전설비,669.755
2022-05-16,오케이텍 태양광 발전설비,738.77
2022-05-17,오케이텍 태양광 발전설비,715.11
2022-05-18,오케이텍 태양광 발전설비,683.745
2022-05-19,오케이텍 태양광 발전설비,463.9
2022-05-20,오케이텍 태양광 발전설비,527.29
2022-05-21,오케이텍 태양광 발전설비,697.81
2022-05-22,오케이텍 태양광 발전설비,656.13
2022-05-23,오케이텍 태양광 발전설비,654.65
2022-05-24,오케이텍 태양광 발전설비,673.235
2022-05-25,오케이텍 태양광 발전설비,679.18
2022-05-26,오케이텍 태양광 발전설비,597.7
2022-05-27,오케이텍 태양광 발전설비,686.09
2022-05-28,오케이텍 태양광 발전설비,641.605
2022-05-29,오케이텍 태양광 발전설비,723.675
2022-05-30,오케이텍 태양광 발전설비,527.365
2022-05-31,오케이텍 태양광 발전설비,747.565
2022-06-01,오케이텍 태양광 발전설비,625.905
2022-06-02,오케이텍 태양광 발전설비,708.38
2022-06-03,오케이텍 태양광 발전설비,699.61
2022-06-04,오케이텍 태양광 발전설비,597.875
2022-06-05,오케이텍 태양광 발전설비,75.21
2022-06-06,오케이텍 태양광 발전설비,239
2022-06-07,오케이텍 태양광 발전설비,181.75
2022-06-08,오케이텍 태양광 발전설비,167.825
2022-06-09,오케이텍 태양광 발전설비,725.075
2022-06-10,오케이텍 태양광 발전설비,634.34
2022-06-11,오케이텍 태양광 발전설비,306.605
2022-06-12,오케이텍 태양광 발전설비,607.445
2022-06-13,오케이텍 태양광 발전설비,223.54
2022-06-14,오케이텍 태양광 발전설비,79.29
2022-06-15,오케이텍 태양광 발전설비,408.89
2022-06-16,오케이텍 태양광 발전설비,701.95
2022-06-17,오케이텍 태양광 발전설비,698.42
2022-06-18,오케이텍 태양광 발전설비,674.88
2022-06-19,오케이텍 태양광 발전설비,633.075
2022-06-20,오케이텍 태양광 발전설비,586.465
2022-06-21,오케이텍 태양광 발전설비,619.79
2022-06-22,오케이텍 태양광 발전설비,680.56
2022-06-23,오케이텍 태양광 발전설비,460.165
2022-06-24,오케이텍 태양광 발전설비,286.065
2022-06-25,오케이텍 태양광 발전설비,549.505
2022-06-26,오케이텍 태양광 발전설비,460.38
2022-06-27,오케이텍 태양광 발전설비,124.685
2022-06-28,오케이텍 태양광 발전설비,421.08
2022-06-29,오케이텍 태양광 발전설비,475.41
2022-06-30,오케이텍 태양광 발전설비,547.585
2021-06-01,옥산1호태양광,4705.588
2021-06-02,옥산1호태양광,5358.597
2021-06-03,옥산1호태양광,963.246
2021-06-04,옥산1호태양광,6073.803
2021-06-05,옥산1호태양광,4950.015
2021-06-06,옥산1호태양광,4278.925
2021-06-07,옥산1호태양광,3351.835
2021-06-08,옥산1호태양광,4660.751
2021-06-09,옥산1호태양광,5410.666
2021-06-10,옥산1호태양광,3760.42
2021-06-11,옥산1호태양광,2630.849
2021-06-12,옥산1호태양광,5439.595
2021-06-13,옥산1호태양광,4328.098
2021-06-14,옥산1호태양광,3970.857
2021-06-15,옥산1호태양광,2129.7
2021-06-16,옥산1호태양광,3708.353
2021-06-17,옥산1호태양광,2351.709
2021-06-18,옥산1호태양광,1773.183
2021-06-19,옥산1호태양광,5974.73
2021-06-20,옥산1호태양광,5396.925
2021-06-21,옥산1호태양광,5900.969
2021-06-22,옥산1호태양광,4074.994
2021-06-23,옥산1호태양광,2290.965
2021-06-24,옥산1호태양광,5011.482
2021-06-25,옥산1호태양광,5240.002
2021-06-26,옥산1호태양광,3311.338
2021-06-27,옥산1호태양광,4245.659
2021-06-28,옥산1호태양광,4405.477
2021-06-29,옥산1호태양광,4425.004
2021-06-30,옥산1호태양광,3860.216
2021-07-01,옥산1호태양광,5021.609
2021-07-02,옥산1호태양광,4302.067
2021-07-03,옥산1호태양광,1338.564
2021-07-04,옥산1호태양광,1326.995
2021-07-05,옥산1호태양광,3077.036
2021-07-06,옥산1호태양광,3191.297
2021-07-07,옥산1호태양광,2207.801
2021-07-08,옥산1호태양광,3877.572
2021-07-09,옥산1호태양광,3540.581
2021-07-10,옥산1호태양광,4024.373
2021-07-11,옥산1호태양광,2949.038
2021-07-12,옥산1호태양광,4355.578
2021-07-13,옥산1호태양광,4612.302
2021-07-14,옥산1호태양광,4699.802
2021-07-15,옥산1호태양광,4411.262
2021-07-16,옥산1호태양광,4690.404
2021-07-17,옥산1호태양광,4086.566
2021-07-18,옥산1호태양광,4614.469
2021-07-19,옥산1호태양광,4083.671
2021-07-20,옥산1호태양광,2894.803
2021-07-21,옥산1호태양광,5639.908
2021-07-22,옥산1호태양광,5099.709
2021-07-23,옥산1호태양광,5770.074
2021-07-24,옥산1호태양광,5064.997
2021-07-25,옥산1호태양광,4952.185
2021-07-26,옥산1호태양광,5648.585
2021-07-27,옥산1호태양광,5550.959
2021-07-28,옥산1호태양광,5320.272
2021-07-29,옥산1호태양광,4573.25
2021-07-30,옥산1호태양광,5247.957
2021-07-31,옥산1호태양광,5046.918
2021-08-01,옥산1호태양광,2432.702
2021-08-02,옥산1호태양광,1971.329
2021-08-03,옥산1호태양광,3342.436
2021-08-04,옥산1호태양광,4952.909
2021-08-05,옥산1호태양광,5180.702
2021-08-06,옥산1호태양광,4508.168
2021-08-07,옥산1호태양광,4623.149
2021-08-08,옥산1호태양광,2158.627
2021-08-09,옥산1호태양광,4373.662
2021-08-10,옥산1호태양광,3716.307
2021-08-11,옥산1호태양광,5036.071
2021-08-12,옥산1호태양광,3644.716
2021-08-13,옥산1호태양광,2277.949
2021-08-14,옥산1호태양광,2917.219
2021-08-15,옥산1호태양광,5200.231
2021-08-16,옥산1호태양광,4195.764
2021-08-17,옥산1호태양광,4387.399
2021-08-18,옥산1호태양광,4001.234
2021-08-19,옥산1호태양광,4183.469
2021-08-20,옥산1호태양광,4435.129
2021-08-21,옥산1호태양광,1047.857
2021-08-22,옥산1호태양광,2660.499
2021-08-23,옥산1호태양광,509.825
2021-08-24,옥산1호태양광,1601.795
2021-08-25,옥산1호태양광,647.948
2021-08-26,옥산1호태양광,2322.06
2021-08-27,옥산1호태양광,587.206
2021-08-28,옥산1호태양광,2662.666
2021-08-29,옥산1호태양광,3360.513
2021-08-30,옥산1호태양광,1427.515
2021-08-31,옥산1호태양광,1202.61
2021-09-01,옥산1호태양광,1107.878
2021-09-02,옥산1호태양광,3255.659
2021-09-03,옥산1호태양광,5141.653
2021-09-04,옥산1호태양광,4541.431
2021-09-05,옥산1호태양광,2450.783
2021-09-06,옥산1호태양광,1696.529
2021-09-07,옥산1호태양광,623.363
2021-09-08,옥산1호태양광,2941.083
2021-09-09,옥산1호태양광,3980.983
2021-09-10,옥산1호태양광,3307.001
2021-09-11,옥산1호태양광,4789.473
2021-09-12,옥산1호태양광,3625.913
2021-09-13,옥산1호태양광,4339.67
2021-09-14,옥산1호태양광,3105.241
2021-09-15,옥산1호태양광,5446.824
2021-09-16,옥산1호태양광,4343.286
2021-09-17,옥산1호태양광,1356.645
2021-09-18,옥산1호태양광,5046.919
2021-09-19,옥산1호태양광,4981.112
2021-09-20,옥산1호태양광,4929.045
2021-09-21,옥산1호태양광,2018.332
2021-09-22,옥산1호태양광,3625.914
2021-09-23,옥산1호태양광,4401.86
2021-09-24,옥산1호태양광,4618.811
2021-09-25,옥산1호태양광,2110.9
2021-09-26,옥산1호태양광,2899.864
2021-09-27,옥산1호태양광,3479.113
2021-09-28,옥산1호태양광,1908.414
2021-09-29,옥산1호태양광,443.296
2021-09-30,옥산1호태양광,4350.517
2021-10-01,옥산1호태양광,4191.422
2021-10-02,옥산1호태양광,4358.472
2021-10-03,옥산1호태양광,4205.887
2021-10-04,옥산1호태양광,2477.538
2021-10-05,옥산1호태양광,3802.364
2021-10-06,옥산1호태양광,1935.892
2021-10-07,옥산1호태양광,979.879
2021-10-08,옥산1호태양광,848.989
2021-10-09,옥산1호태양광,2687.979
2021-10-10,옥산1호태양광,2847.794
2021-10-11,옥산1호태양광,1927.216
2021-10-12,옥산1호태양광,820.786
2021-10-13,옥산1호태양광,3354.008
2021-10-14,옥산1호태양광,3876.848
2021-10-15,옥산1호태양광,1280.715
2021-10-16,옥산1호태양광,1875.871
2021-10-17,옥산1호태양광,5246.509
2021-10-18,옥산1호태양광,4662.921
2021-10-19,옥산1호태양광,2596.86
2021-10-20,옥산1호태양광,4657.136
2021-10-21,옥산1호태양광,3748.127
2021-10-22,옥산1호태양광,3186.234
